category,file_path,import_name,package,record_type,symbol_name,symbol_type,top_module,parse_status,reason
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.vector_stores.vector_stores,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.completions,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.chat,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.embeddings,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.files,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.images,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.audio,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.moderations,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.models,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.fine_tuning,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.vector_stores,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.webhooks,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.beta,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.batches,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.uploads,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.admin,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.responses,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.realtime,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.conversations,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.evals,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.containers,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.skills,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.videos,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.completions,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.chat,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.embeddings,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.files,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.images,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.audio,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.moderations,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.models,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.fine_tuning,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.vector_stores,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.webhooks,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.beta,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.batches,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.uploads,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.admin,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.responses,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.realtime,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.conversations,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.evals,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.containers,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.skills,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.videos,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.completions,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.chat,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.embeddings,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.files,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.images,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.audio,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.moderations,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.models,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.fine_tuning,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.vector_stores,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.beta,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.batches,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.uploads,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.admin,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.responses,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.realtime,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.conversations,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.evals,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.containers,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.skills,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.videos,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.completions,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.chat,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.embeddings,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.files,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.images,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.audio,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.moderations,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.models,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.fine_tuning,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.vector_stores,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.beta,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.batches,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.uploads,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.admin,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.responses,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.realtime,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.conversations,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.evals,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.containers,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.skills,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.videos,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.completions,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.chat,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.embeddings,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.files,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.images,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.audio,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.moderations,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.models,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.fine_tuning,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.vector_stores,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.beta,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.batches,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.uploads,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.admin,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.responses,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.realtime,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.conversations,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.evals,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.containers,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.skills,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.videos,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.completions,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.chat,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.embeddings,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.files,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.images,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.audio,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.moderations,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.models,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.fine_tuning,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.vector_stores,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.beta,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.batches,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.uploads,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.admin,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.responses,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.realtime,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.conversations,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.evals,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.containers,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.skills,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_client.py,resources.videos,openai,import,,,resources,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_compat.py,__future__,openai,import,,,__future__,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_compat.py,typing,openai,import,,,typing,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_compat.py,datetime,openai,import,,,datetime,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_compat.py,typing_extensions,openai,import,,,typing_extensions,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_compat.py,pydantic,openai,import,,,pydantic,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_compat.py,pydantic.fields,openai,import,,,pydantic,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_compat.py,_types,openai,import,,,_types,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_compat.py,pydantic,openai,import,,,pydantic,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_compat.py,pydantic_core,openai,import,,,pydantic_core,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_compat.py,functools,openai,import,,,functools,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_compat.py,pydantic.typing,openai,import,,,pydantic,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_compat.py,pydantic.datetime_parse,openai,import,,,pydantic,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_compat.py,_utils,openai,import,,,_utils,,
LLM API,genai_dependency_network/raw_collection_project/04_downloaded_distributions/openai/extracted/openai-2.41.1/src/openai/_compat.py,pydantic,openai,import,,,pydantic,,
